rank,home_team_logo,player,wOBA,OBP,OPS,SOr
785,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/509.gif,Skyler Shellmyer,0.40592952116346326,0.3888888888888889,0.795968534906588,0.0847457627118644
786,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/235.gif,Avery Goelz,0.40586881548716613,0.3728813559322034,0.7879756955548449,0.10185185185185185
787,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/661.gif,Allie Goodin,0.40580254382008035,0.43636363636363634,1.0638146167557931,0.06837606837606838
788,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/361.gif,Alexia Castro,0.40568803365848727,0.35384615384615387,0.9504848093083387,0.13821138211382114
789,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/314.gif,Marissa Medina,0.4056729557045393,0.47959183673469385,1.1462585034013606,0.21238938053097345
790,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/758.gif,Katelyn Whiting,0.4056558566622903,0.35051546391752575,0.7401258535279154,0.24691358024691357
791,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/104.gif,Alexa Sams,0.4055324993745687,0.3813559322033898,0.8413559322033899,0.1523809523809524
792,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/758.gif,Mika Chong,0.40536996513684875,0.36,0.7929896907216495,0.020618556701030927
793,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/27.gif,Sidney Martin,0.40530616919839657,0.2937062937062937,0.7041540549003236,0.10948905109489052
794,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/545.gif,Haylie Brunson,0.40530018136884055,0.3684210526315789,0.7530364372469636,0.15853658536585366
795,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/164.gif,Aziah James,0.40526974210104455,0.45323741007194246,0.9233228801574125,0.20168067226890757
796,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/695.gif,Kaitlyn Kelley,0.40524069341999663,0.31451612903225806,0.8671477079796266,0.1440677966101695
797,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/485.gif,Gabby Vaughan,0.4051105660401257,0.3577981651376147,0.9515481651376148,0.1111111111111111
798,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/609.gif,Ashley Marietta,0.4050985685718589,0.3870967741935484,0.8645742516710259,0.1592920353982301
799,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/704.gif,Rylan Dooner,0.4050391674392935,0.3119266055045872,0.8017225238719341,0.16346153846153846
800,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/670.gif,Piper Randolph,0.40498480794890374,0.34868421052631576,0.7355455243949289,0.0851063829787234
801,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/342.gif,Kylee Sweet,0.4049447843774908,0.43103448275862066,0.882647385984427,0.24242424242424243
802,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/99.gif,Carly Robbins,0.4047974170209612,0.39285714285714285,0.8438375350140056,0.09433962264150944
803,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/312.gif,Sammy Diaz,0.4046681725669376,0.38926174496644295,0.787699244966443,0.17829457364341086
804,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11504.gif,Kayla Smith,0.40462838119668226,0.3923076923076923,0.9354111405835543,0.12295081967213115
805,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/77.gif,Maddie Bejarano,0.40453895049347116,0.40458015267175573,0.8169512866923743,0.17857142857142858
806,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/725.gif,Taylor Brown,0.40443327827488473,0.373015873015873,0.8309597982495178,0.15789473684210525
807,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/414.gif,Maddi Banks,0.40433607103180574,0.32142857142857145,0.768796992481203,0.23076923076923078
808,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/52.gif,Chloe Collins,0.4042627697450438,0.2905982905982906,0.7451437451437452,0.21818181818181817
809,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/539.gif,Melody Coombs,0.40425745291727233,0.3697478991596639,0.7575030012004802,0.125
810,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/334.gif,Vanessa Nesby,0.4042081192494245,0.4224137931034483,0.852320335159523,0.08181818181818182
811,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/490.gif,Taylor Ensley,0.4039288402077834,0.28448275862068967,0.7143893006767644,0.22727272727272727
812,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/189.gif,MaKayla Rice,0.40391424715989804,0.3488372093023256,0.7505466110117274,0.2809917355371901
813,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/86.gif,Sara Kelly,0.403882849439867,0.3146067415730337,0.7431781701444622,0.2911392405063291
814,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/587.gif,Calista Collins,0.4036316571401162,0.36619718309859156,0.75329395729214,0.21875
815,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/37.gif,Denver Bryant,0.40352377497644953,0.34523809523809523,0.7719047619047619,0.2727272727272727
816,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/651.gif,Kathy Garcia,0.4034897972149339,0.34408602150537637,0.7587201678468398,0.13793103448275862
817,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/158.gif,Cami Neal,0.4034798651915558,0.3711340206185567,0.893356242840779,0.043010752688172046
818,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/674.gif,Kaitlyn Lim,0.4034583768813368,0.36923076923076925,0.7794871794871795,0.2231404958677686
819,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/648.gif,Emma Sellers,0.40341463290944524,0.27631578947368424,0.6195993715632364,0.18055555555555555
820,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/671.gif,Victoria Valdez,0.40338702767564694,0.3404255319148936,0.7916450441100156,0.11627906976744186
821,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/10411.gif,Denver Lauer,0.4033303385990498,0.3618421052631579,0.8689849624060151,0.0896551724137931
822,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/235.gif,Katie Kistler,0.40324012521516417,0.34579439252336447,0.6862199244382581,0.17525773195876287
823,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/550.gif,Paetynn Lopez,0.40321957391568286,0.40384615384615385,0.8532843560933449,0.15384615384615385
824,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/503.gif,Sam Mallinder,0.4032176692203522,0.312,0.7602758620689656,0.05
825,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8.gif,Emma Broadfoot,0.40299989992573954,0.3805309734513274,0.74316833608869,0.17708333333333334
826,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/115.gif,Claudia Ware,0.4029932848152514,0.47019867549668876,0.9184745375656542,0.18253968253968253
827,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/47.gif,Kaitlyn Mathews,0.40292893856358175,0.3652173913043478,0.7878978036754818,0.27
828,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/111.gif,Nadia Witt,0.4027941908440488,0.42748091603053434,0.906113394663013,0.125
829,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/110.gif,Kennedy Powell,0.40267066085483294,0.42391304347826086,0.8313204508856682,0.14285714285714285
830,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/454.gif,Jadyn Thompson,0.4026239011606486,0.38461538461538464,0.8083441981747066,0.19672131147540983
831,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/388.gif,Camryn Michallas,0.40260006222303346,0.4090909090909091,0.9503753127606338,0.09322033898305085
832,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30135.gif,Karmyna Becerra,0.40257847356272813,0.308411214953271,0.7294638465322183,0.09278350515463918
833,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/331.gif,Delaney Robeson,0.4025687628701793,0.30833333333333335,0.7342592592592593,0.11403508771929824
834,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/457.gif,Alex Brown,0.4025432717029205,0.42142857142857143,0.8934285714285715,0.11363636363636363
835,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/94.gif,Karissa Munsey,0.4025342248275851,0.30952380952380953,0.743734335839599,0.16455696202531644
836,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/439.gif,Abby Warner,0.4022764581359126,0.35714285714285715,0.7777036048064085,0.17272727272727273
837,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/457.gif,Isabela Emerling,0.4022502154211598,0.27058823529411763,0.654149879129734,0.37662337662337664
838,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/28755.gif,Neely Peterson,0.4021962801619683,0.3018867924528302,0.7257998359310911,0.17894736842105263
839,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/817.gif,Sara Fessler,0.4021623172418003,0.5,0.9956521739130435,0.13934426229508196
840,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/392.gif,Trinity Schlotterbeck,0.4021482809349174,0.3247863247863248,0.8247863247863247,0.10743801652892562
841,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/493.gif,Reanna Rudd,0.402062821104103,0.3854166666666667,0.8422067901234568,0.14457831325301204
842,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/430.gif,Kiersten Landers,0.4018573773429166,0.35555555555555557,0.8013386880856761,0.1744186046511628
843,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/31.gif,Lauren Camenzind,0.40165584404497223,0.3870967741935484,0.8208317139525845,0.11494252873563218
844,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/316.gif,Tatianna Davis ,0.40157307915955753,0.313953488372093,0.6966695377548091,0.09523809523809523
845,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/774.gif,Courtney Farrish,0.4015545532288546,0.3786407766990291,0.9003799071338117,0.1827956989247312
846,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/703.gif,Ashton Maloney,0.4014891748525437,0.4146341463414634,0.8394129074034102,0.08695652173913043
847,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/193.gif,Claire Davidson,0.4014833050470239,0.35074626865671643,0.8168479635719706,0.09302325581395349
848,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/483.gif,Erin Krause,0.40133034647539484,0.41353383458646614,0.9728558684847712,0.13178294573643412
849,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/219.gif,Hannah Hood,0.4013040551792898,0.36496350364963503,0.7923139310000624,0.1951219512195122
850,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/792.gif,Macy McCall,0.40127792489222275,0.4050632911392405,0.8615850302696753,0.14285714285714285
851,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/688.gif,Laila Alves,0.4012404381354913,0.35802469135802467,0.7294532627865962,0.1111111111111111
852,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/489.gif,Ivory Jones,0.4011200398908359,0.36363636363636365,0.7525252525252526,0.26804123711340205
853,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2.gif,Catrin Hoffman,0.4010971057703042,0.4,0.8318181818181818,0.15625
854,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/472.gif,Paige Knight,0.4009269319846142,0.29411764705882354,0.7762605042016807,0.14912280701754385
855,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/147.gif,JoJo Hyatt,0.400923932987535,0.4027777777777778,0.8604048964218456,0.16666666666666666
856,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/434.gif,Payton Jackson,0.4008525521133064,0.3176470588235294,0.7095389507154213,0.24358974358974358
857,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/649.gif,Emma Osmundson,0.40083983862684736,0.42857142857142855,0.8946731234866827,0.1935483870967742
858,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/563.gif,Abby Wilson,0.40068549100400874,0.3113207547169811,0.7474909674829386,0.1134020618556701
859,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/590.gif,Carly Koltko,0.4006722033480793,0.4533333333333333,1.0406349206349206,0.05194805194805195
860,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/99.gif,Cam Cecil,0.4006258871574004,0.3780487804878049,0.7217987804878049,0.17647058823529413
861,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/288.gif,Britaney Shaw,0.40059023166229263,0.36134453781512604,0.7653849418555301,0.25961538461538464
862,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/236.gif,Eva Koratsis,0.40055402200525103,0.2696629213483146,0.6721019457385585,0.26506024096385544
863,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/229.gif,Olivia Peterson,0.40046780461279735,0.35294117647058826,0.8184584178498986,0.13114754098360656
864,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/649.gif,Rozelyn Carrillo,0.40038151069108346,0.33093525179856115,0.8067417034114643,0.1171875
865,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/433.gif,Paige Smith,0.4003814151438487,0.2518518518518518,0.6518518518518519,0.125
866,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/497.gif,Cierra Simon,0.4002686946273375,0.3543307086614173,0.8209973753280839,0.14754098360655737
867,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/404.gif,Madison Berner,0.40025362711683804,0.3879310344827586,0.8235745988391943,0.18269230769230768
868,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/624.gif,Brodie Quinlan,0.4002205362192694,0.3310344827586207,0.7596059113300493,0.19083969465648856
869,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/43.gif,Kylie Campbell,0.4001749268869873,0.33064516129032256,0.7271968854282536,0.1016949152542373
870,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/261.gif,Anaiyah Fultz,0.4000994949893592,0.3977272727272727,0.8977272727272727,0.18181818181818182
871,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/305.gif,Kennedy Shade,0.3997340891636956,0.38016528925619836,0.9116968207877298,0.09482758620689655
872,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/772.gif,TJ Webster,0.39963548147987354,0.4214876033057851,0.8541799109980928,0.05555555555555555
873,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/14927.gif,Kristen Green,0.3994926562562243,0.39669421487603307,0.9148760330578513,0.12389380530973451
874,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/235.gif,Kendra Falby,0.3993996348520441,0.45454545454545453,0.8906356801093642,0.18115942028985507
875,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/222.gif,Hayden Salter,0.39931691057379143,0.4307692307692308,0.8752136752136752,0.14035087719298245
876,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/627.gif,Emma Giaime,0.39930296306363466,0.3780487804878049,0.8086043360433605,0.13414634146341464
877,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/419.gif,Amaya Harris,0.3992498493480345,0.4074074074074074,0.8774928774928774,0.031007751937984496
878,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/716.gif,Jade Sinness,0.39917156507892543,0.40540540540540543,0.8171701112877583,0.12598425196850394
879,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/473.gif,Chloe Yeatts,0.3990699474197898,0.3482142857142857,0.8286064425770308,0.1523809523809524
880,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/355.gif,Mary Claire Wilson,0.39905025471192,0.3475177304964539,0.8229275665620277,0.1732283464566929
881,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/497.gif,Molly Rainey,0.39902124695551244,0.3671875,0.7434251237623762,0.25
882,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/630.gif,Jessica Giacoma,0.39892792150788353,0.3333333333333333,0.7619047619047619,0.25
883,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/418.gif,Audrey LeClair,0.39890187365070573,0.26804123711340205,0.6306785997507647,0.18478260869565216
884,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1395.gif,Kayla Wallace,0.39868906944887356,0.3790322580645161,0.8560964782480024,0.21238938053097345
885,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/518.gif,Destinee Noury,0.3986340048694288,0.3484848484848485,0.7989352989352989,0.15
886,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/67.gif,Nicole Giery,0.3985547423118032,0.3493150684931507,0.7937595129375952,0.15827338129496402
887,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/649.gif,Alli Boyle,0.3985133232813812,0.2608695652173913,0.5723449750534568,0.25396825396825395
888,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/111.gif,Haylee Kela,0.3983213514240817,0.3333333333333333,0.7988505747126436,0.14754098360655737
889,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/518.gif,Jaycee Ruberti,0.39824709479619413,0.40707964601769914,0.8048069187449718,0.07446808510638298
890,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/813.gif,Libby Peoples,0.39817310066382505,0.35185185185185186,0.8894862604540024,0.15463917525773196
891,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/665.gif,Alana Mark,0.39813462232209007,0.3467741935483871,0.8199884792626728,0.168141592920354
892,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/310.gif,Kenadie Gonzalez,0.39810006714862245,0.3194444444444444,0.7092749529190208,0.3548387096774194
893,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/669.gif,Tess Weakly,0.39794188306495837,0.30327868852459017,0.7292046144505161,0.1891891891891892
894,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/393.gif,Kelsie Ekstrom,0.3978375984156668,0.4174757281553398,0.9283452933727312,0.11578947368421053
895,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/386.gif,Haley Ahr,0.3978134988555696,0.4642857142857143,1.0555900621118013,0.06557377049180328
896,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/193.gif,Gisele Tapia,0.39772960271711044,0.38666666666666666,0.9060465116279071,0.04195804195804196
897,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/732.gif,Kendall Lundberg,0.3977045843155812,0.3188405797101449,0.761463530529817,0.12307692307692308
898,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/466.gif,Haley Painter,0.39762749822469506,0.45555555555555555,0.9476190476190476,0.17142857142857143
899,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/251.gif,Mae Forshey,0.3975651492925291,0.375,0.8156779661016949,0.04878048780487805
900,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/66.gif,Sydney Groves,0.3975259991046238,0.3488372093023256,0.9409424724602202,0.22784810126582278
901,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/391.gif,Emily Riggs,0.3975008944914328,0.36764705882352944,0.815922920892495,0.22033898305084745
902,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/772.gif,Kaytlan Kemp,0.3973607734895674,0.3050847457627119,0.6384180790960452,0.21818181818181817
903,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/463.gif,Sydney Gray,0.3973274152174588,0.3644067796610169,0.8000503440174526,0.14018691588785046
904,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/459.gif,Samantha Lagrama,0.39715258652659785,0.36507936507936506,0.7120181405895691,0.18811881188118812
905,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1320.gif,Lath Freeman,0.3971490744862835,0.3333333333333333,0.77564102564102555,0.12037037037037036
906,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/14927.gif,Brenna Blume,0.3971467466312829,0.3106060606060606,0.7307741278329514,0.2682926829268293
907,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/430.gif,Madisyn Kennedy,0.39712952258713674,0.23529411764705882,0.6378915202444615,0.225
908,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/559.gif,Alex Echazarreta,0.3971059988694955,0.4166666666666667,0.967125382262997,0.08695652173913043
909,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/165.gif,Seryna Esparza,0.397009505658763,0.45569620253164556,0.9985533453887884,0.14084507042253522
910,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1014.gif,Aniz Roman,0.3969485942734619,0.42758620689655175,0.8292956086059535,0.175
911,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/433.gif,Tate Whitley,0.39684380301707683,0.41284403669724773,0.8067834306366417,0.13861386138613863
912,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/562.gif,Lala Pascual,0.3966779195274235,0.3384615384615385,0.7829059829059829,0.1896551724137931
913,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/116.gif,Destiny Falquez,0.39663944852689137,0.375,0.7607142857142857,0.3055555555555556
914,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/692.gif,Makayli Harris,0.3966022558166171,0.3,0.7262295081967213,0.2903225806451613
915,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1356.gif,Tai Wilson,0.3965454731205555,0.4189189189189189,0.9072910119421747,0.10606060606060606
916,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/646.gif,Meredith Keel,0.39653941554100336,0.43478260869565216,0.8885641213006942,0.09090909090909091
917,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/746.gif,Gabby Baylog,0.39651255010433534,0.3652173913043478,0.7738195418419822,0.1568627450980392
918,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/361.gif,Mari Narvaiz,0.39644033492795333,0.30097087378640774,0.7955945297003862,0.10416666666666667
919,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/99.gif,Teah Thies,0.39640006173873404,0.28431372549019607,0.6885690446391322,0.15463917525773196
920,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/678.gif,Evette Morgan,0.39612196395358423,0.3961038961038961,0.7481038961038962,0.14583333333333334
921,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/709.gif,Lauren Erickson,0.3960556156652145,0.36,0.9034782608695652,0.125
922,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/257.gif,Dallis Goodnight,0.3960421352126958,0.3669064748201439,0.7490202959583553,0.10852713178294573
923,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/180.gif,Hanna Garber,0.3960222399317541,0.43795620437956206,0.9751462870241902,0.10236220472440945
924,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/460.gif,Janel Gamache,0.3958973691284067,0.4380165289256198,1.0174557812620684,0.15873015873015872
925,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/180.gif,Kiara Mills,0.3958823647934139,0.42063492063492064,0.8562784849913563,0.20535714285714285
926,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8.gif,Faith Hensley,0.39586778456973465,0.3333333333333333,0.6775956284153005,0.2714285714285714
927,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/683.gif,Ashley Jacobson,0.3957996659092036,0.24752475247524752,0.7262481567305668,0.20202020202020202
928,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/457.gif,Destiny Middleton,0.3957618675136373,0.36875,0.6971082089552239,0.12142857142857143
929,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/649.gif,Jocelyn Carrillo,0.3955479617394895,0.3383458646616541,0.8295739348370927,0.14754098360655737
930,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/193.gif,Kelly Torres,0.39548475364829616,0.34234234234234234,0.8055002370791844,0.058823529411764705
931,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/655.gif,Madison Rayner,0.3954534735204562,0.39490445859872614,0.8600207376684936,0.1386861313868613
932,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/503.gif,Ellis Erickson,0.395382128396713,0.2413793103448276,0.5747126436781609,0.05555555555555555
933,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/71.gif,Sophie Weber,0.3952471107655026,0.3805309734513274,0.8609231303140725,0.17475728155339806
934,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/503.gif,Kelly Walinski,0.3952153776929965,0.3951612903225806,0.8951612903225806,0.10344827586206896
935,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/813.gif,Sam Goodcase,0.3951356798916428,0.3448275862068966,0.7981609195402299,0.19480519480519481
936,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/391.gif,Madison Wilson,0.39509293324050004,0.32894736842105265,0.8219051148999259,0.06944444444444445
937,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/99.gif,Jacquelyn Bickar,0.39498283842371595,0.3559322033898305,0.7676969092721835,0.14150943396226415
938,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/37.gif,Jessie Blaine,0.39495043640156785,0.3163265306122449,0.6377551020408163,0.10344827586206896
939,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/83.gif,Zoie Smith,0.3949428510062877,0.4214876033057851,0.93550629489457,0.12844036697247707
940,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1092.gif,Bridgette Strobl,0.39489515783493373,0.3132530120481928,0.7335428671206565,0.273972602739726
941,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/193.gif,Sarah Goddard,0.39477164389482555,0.2631578947368421,0.7159880834160874,0.2909090909090909
942,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/306.gif,Aaliyah Andrews,0.3947609874094616,0.3875,0.7317622950819672,0.21428571428571427
943,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1004.gif,Mary Kate Brown,0.3946660353424026,0.35877862595419846,0.7455710787843872,0.10909090909090909
944,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/711.gif,Mackenzie Lake,0.39465183956505484,0.4421768707482993,1.0421768707482992,0.043478260869565216
945,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/62.gif,Sarah Rende,0.3945964094266472,0.39622641509433965,0.8740041928721174,0.1978021978021978
946,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/366.gif,Sierra Sacco,0.394526448060558,0.4508670520231214,0.8165386938141661,0.15172413793103448
947,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/164.gif,Rosie Garcia ,0.3943021725632067,0.34523809523809523,0.7794486215538847,0.08974358974358974
948,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/107.gif,Sona Halajian,0.39412478583258004,0.2962962962962963,0.8362962962962963,0.1643835616438356
949,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/430.gif,Riley Hull,0.3939969475257179,0.4457831325301205,0.7361057131752817,0.06451612903225806
950,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/402.gif,Reese Reyna,0.39399274239408644,0.38513513513513514,0.8091351351351351,0.15555555555555556
951,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/196.gif,Taudrea Sinnie,0.39393992076587353,0.3515151515151515,0.7460729746444033,0.09395973154362416
952,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/497.gif,Kalei Christensen,0.39386207286681046,0.4028776978417266,0.8597742495658646,0.10743801652892562
953,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/366.gif,KB BRILEY,0.39384269152874846,0.36363636363636365,0.7668621700879765,0.14285714285714285
954,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/758.gif,McKell McCuistion,0.3936644881773239,0.35714285714285715,0.8015873015873016,0.16831683168316833
955,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/545.gif,Amanda Ramirez,0.39362788681001987,0.3235294117647059,0.7039641943734016,0.1702127659574468
956,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/287.gif,Kaicey Hagler,0.3935517526543288,0.3402061855670103,0.7670354538596933,0.2413793103448276
